LoadLibraryExW, GetProcAddress
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),43,25,18
('LoadLibraryA';),42,25,17
('GetProcAddress';),43,25,18
('RegOpenKeyExA';),43,25,18
('LocalAlloc';),43,25,18
('HeapAlloc';),43,25,18
('HeapFree';),43,25,18
('IsBadReadPtr';),43,25,18
('IsBadWritePtr';),43,25,18
('LocalFree';),43,25,18
('RegQueryValueExW';),43,25,18
('RegCloseKey';),43,25,18
('GetCurrentThread';),42,24,18
('GlobalAlloc';),43,25,18
('GlobalLock';),43,25,18
('GetCurrentThreadId';),43,25,18
('RegQueryValueW';),42,24,18
('GlobalUnlock';),43,25,18
('RegEnumKeyW';),42,24,18
('IsBadStringPtrW';),43,25,18
('GetCurrentProcessId';),43,25,18
('GlobalReAlloc';),42,24,18
('GlobalSize';),42,24,18
('GlobalFree';),43,25,18
('RegEnumValueW';),43,25,18
('GetEnvironmentVariableW';),42,24,18
('RegCreateKeyExW';),40,23,17
('LoadLibraryExW';),43,25,18
('RegSetValueExW';),42,24,18
('CreateProcessW';),42,24,18
('SetThreadPriority';),38,21,17
('OpenProcess';),39,21,18
('GetModuleFileNameW';),30,17,13
('ReadFile';),22,22,0
('LoadLibraryW';),27,13,14
('GetFileAttributesW';),25,25,0
('GetFullPathNameW';),25,25,0
('GetLongPathNameW';),25,25,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),1,0,1
('HeapAlloc'; 'RegSetValueExW'),42,24,18
('RegEnumKeyW'; 'GlobalLock'),36,24,12
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),43,25,18
('HeapFree'; 'SetThreadPriority'),38,21,17
('HeapFree'; 'GetFileAttributesW'),24,24,0
('GetEnvironmentVariableW'; 'GetProcAddress'),38,22,16
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),24,24,0
('IsBadStringPtrW'; 'CreateProcessW'),41,23,18
('SetThreadPriority'; 'LocalFree'),0,0,0
('RegQueryValueW'; 'RegOpenKeyExW'),2,0,2
('LocalFree'; 'GetEnvironmentVariableW'),42,24,18
('GetFileAttributesW'; 'RegQueryValueExW'),1,1,0
('GlobalReAlloc'; 'CreateProcessW'),42,24,18
('GlobalUnlock'; 'LocalFree'),1,1,0
('RegOpenKeyExW'; 'LoadLibraryA'),39,24,15
('LocalFree'; 'CreateProcessW'),42,24,18
('RegEnumKeyW'; 'GlobalFree'),42,24,18
('GlobalAlloc'; 'RegQueryValueExW'),1,1,0
('HeapAlloc'; 'GetFullPathNameW'),25,25,0
('LocalAlloc'; 'GetProcAddress'),43,25,18
('HeapFree'; 'LoadLibraryA'),41,24,17
