CreateProcessW, RegSetValueExW
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),7,0,7
('LoadLibraryA';),6,0,6
('GetProcAddress';),6,0,6
('RegOpenKeyExA';),7,0,7
('LocalAlloc';),7,0,7
('HeapAlloc';),7,0,7
('HeapFree';),7,0,7
('IsBadReadPtr';),7,0,7
('IsBadWritePtr';),7,0,7
('LocalFree';),7,0,7
('RegQueryValueExW';),7,0,7
('RegCloseKey';),7,0,7
('GetCurrentThread';),7,0,7
('GlobalAlloc';),6,0,6
('GlobalLock';),6,0,6
('GetCurrentThreadId';),7,0,7
('RegQueryValueW';),7,0,7
('GlobalUnlock';),6,0,6
('RegEnumKeyW';),7,0,7
('IsBadStringPtrW';),7,0,7
('GetCurrentProcessId';),7,0,7
('GlobalReAlloc';),6,0,6
('GlobalSize';),6,0,6
('GlobalFree';),6,0,6
('RegEnumValueW';),7,0,7
('GetEnvironmentVariableW';),7,0,7
('RegCreateKeyExW';),7,0,7
('LoadLibraryExW';),5,0,5
('RegSetValueExW';),7,0,7
('CreateProcessW';),7,0,7
('SetThreadPriority';),7,0,7
('OpenProcess';),7,0,7
('GetModuleFileNameW';),4,0,4
('ReadFile';),0,0,0
('LoadLibraryW';),4,0,4
('GetFileAttributesW';),0,0,0
('GetFullPathNameW';),0,0,0
('GetLongPathNameW';),0,0,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),0,0,0
('HeapAlloc'; 'RegSetValueExW'),7,0,7
('RegEnumKeyW'; 'GlobalLock'),1,0,1
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),6,0,6
('HeapFree'; 'SetThreadPriority'),7,0,7
('HeapFree'; 'GetFileAttributesW'),0,0,0
('GetEnvironmentVariableW'; 'GetProcAddress'),4,0,4
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),0,0,0
('IsBadStringPtrW'; 'CreateProcessW'),7,0,7
('SetThreadPriority'; 'LocalFree'),0,0,0
('RegQueryValueW'; 'RegOpenKeyExW'),0,0,0
('LocalFree'; 'GetEnvironmentVariableW'),7,0,7
('GetFileAttributesW'; 'RegQueryValueExW'),0,0,0
('GlobalReAlloc'; 'CreateProcessW'),6,0,6
('GlobalUnlock'; 'LocalFree'),0,0,0
('RegOpenKeyExW'; 'LoadLibraryA'),5,0,5
('LocalFree'; 'CreateProcessW'),7,0,7
('RegEnumKeyW'; 'GlobalFree'),6,0,6
('GlobalAlloc'; 'RegQueryValueExW'),0,0,0
('HeapAlloc'; 'GetFullPathNameW'),0,0,0
('LocalAlloc'; 'GetProcAddress'),6,0,6
('HeapFree'; 'LoadLibraryA'),6,0,6
