GetCurrentProcessId, RegQueryValueExW
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),13,12,1
('LoadLibraryA';),12,11,1
('GetProcAddress';),13,12,1
('RegOpenKeyExA';),13,12,1
('LocalAlloc';),13,12,1
('HeapAlloc';),13,12,1
('HeapFree';),13,12,1
('IsBadReadPtr';),8,7,1
('IsBadWritePtr';),9,8,1
('LocalFree';),13,12,1
('RegQueryValueExW';),13,12,1
('RegCloseKey';),13,12,1
('GetCurrentThread';),7,6,1
('GlobalAlloc';),6,5,1
('GlobalLock';),5,4,1
('GetCurrentThreadId';),13,12,1
('RegQueryValueW';),3,2,1
('GlobalUnlock';),5,4,1
('RegEnumKeyW';),1,0,1
('IsBadStringPtrW';),8,7,1
('GetCurrentProcessId';),13,12,1
('GlobalReAlloc';),2,1,1
('GlobalSize';),1,0,1
('GlobalFree';),6,5,1
('RegEnumValueW';),8,7,1
('GetEnvironmentVariableW';),4,3,1
('RegCreateKeyExW';),4,3,1
('LoadLibraryExW';),7,7,0
('RegSetValueExW';),3,2,1
('CreateProcessW';),1,0,1
('SetThreadPriority';),3,2,1
('OpenProcess';),2,1,1
('GetModuleFileNameW';),12,11,1
('ReadFile';),5,5,0
('LoadLibraryW';),13,12,1
('GetFileAttributesW';),6,6,0
('GetFullPathNameW';),8,8,0
('GetLongPathNameW';),3,3,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),0,0,0
('HeapAlloc'; 'RegSetValueExW'),3,2,1
('RegEnumKeyW'; 'GlobalLock'),1,0,1
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),5,4,1
('HeapFree'; 'SetThreadPriority'),1,0,1
('HeapFree'; 'GetFileAttributesW'),6,6,0
('GetEnvironmentVariableW'; 'GetProcAddress'),2,1,1
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),1,1,0
('IsBadStringPtrW'; 'CreateProcessW'),1,0,1
('SetThreadPriority'; 'LocalFree'),2,2,0
('RegQueryValueW'; 'RegOpenKeyExW'),0,0,0
('LocalFree'; 'GetEnvironmentVariableW'),4,3,1
('GetFileAttributesW'; 'RegQueryValueExW'),1,1,0
('GlobalReAlloc'; 'CreateProcessW'),1,0,1
('GlobalUnlock'; 'LocalFree'),0,0,0
('RegOpenKeyExW'; 'LoadLibraryA'),9,8,1
('LocalFree'; 'CreateProcessW'),1,0,1
('RegEnumKeyW'; 'GlobalFree'),1,0,1
('GlobalAlloc'; 'RegQueryValueExW'),1,1,0
('HeapAlloc'; 'GetFullPathNameW'),8,8,0
('LocalAlloc'; 'GetProcAddress'),2,1,1
('HeapFree'; 'LoadLibraryA'),11,10,1
('IsBadWritePtr'; 'LocalFree'),4,4,0
('LocalFree'; 'RegEnumValueW'),8,7,1
('IsBadReadPtr'; 'LoadLibraryExW'),0,0,0
('GetLongPathNameW'; 'GetCurrentProcessId'),0,0,0
('HeapAlloc'; 'RegOpenKeyExA'),13,12,1
('GlobalFree'; 'SetThreadPriority'),1,0,1
('GlobalFree'; 'GetFileAttributesW'),2,2,0
('RegOpenKeyExW'; 'LocalAlloc'),5,5,0
('IsBadStringPtrW'; 'RegOpenKeyExW'),1,0,1
('HeapAlloc'; 'GetLongPathNameW'),3,3,0
('RegQueryValueExW'; 'LocalAlloc'),0,0,0
('GlobalReAlloc'; 'RegOpenKeyExW'),0,0,0
('RegSetValueExW'; 'RegQueryValueExW'),0,0,0
('HeapFree'; 'LocalAlloc'),10,10,0
('GetEnvironmentVariableW'; 'OpenProcess'),2,1,1
('GetLongPathNameW'; 'IsBadWritePtr'),1,1,0
('CreateProcessW'; 'LocalFree'),0,0,0
