GetCurrentThread, RegSetValueExW
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),45,19,26
('LoadLibraryA';),44,19,25
('GetProcAddress';),39,19,20
('RegOpenKeyExA';),45,19,26
('LocalAlloc';),45,19,26
('HeapAlloc';),45,19,26
('HeapFree';),45,19,26
('IsBadReadPtr';),43,17,26
('IsBadWritePtr';),43,17,26
('LocalFree';),45,19,26
('RegQueryValueExW';),45,19,26
('RegCloseKey';),45,19,26
('GetCurrentThread';),45,19,26
('GlobalAlloc';),40,15,25
('GlobalLock';),33,8,25
('GetCurrentThreadId';),45,19,26
('RegQueryValueW';),35,9,26
('GlobalUnlock';),33,8,25
('RegEnumKeyW';),36,10,26
('IsBadStringPtrW';),42,16,26
('GetCurrentProcessId';),45,19,26
('GlobalReAlloc';),30,5,25
('GlobalSize';),28,3,25
('GlobalFree';),37,12,25
('RegEnumValueW';),44,18,26
('GetEnvironmentVariableW';),42,16,26
('RegCreateKeyExW';),44,19,25
('LoadLibraryExW';),41,17,24
('RegSetValueExW';),45,19,26
('CreateProcessW';),33,7,26
('SetThreadPriority';),29,4,25
('OpenProcess';),27,1,26
('GetModuleFileNameW';),36,18,18
('ReadFile';),17,17,0
('LoadLibraryW';),34,19,15
('GetFileAttributesW';),17,17,0
('GetFullPathNameW';),14,14,0
('GetLongPathNameW';),7,7,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),4,3,1
('HeapAlloc'; 'RegSetValueExW'),45,19,26
('RegEnumKeyW'; 'GlobalLock'),10,3,7
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),33,8,25
('HeapFree'; 'SetThreadPriority'),28,3,25
('HeapFree'; 'GetFileAttributesW'),17,17,0
('GetEnvironmentVariableW'; 'GetProcAddress'),16,2,14
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),10,10,0
('IsBadStringPtrW'; 'CreateProcessW'),33,7,26
('SetThreadPriority'; 'LocalFree'),1,1,0
('RegQueryValueW'; 'RegOpenKeyExW'),3,0,3
('LocalFree'; 'GetEnvironmentVariableW'),42,16,26
