LocalFree, HeapAlloc
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),3,0,3
('LoadLibraryA';),3,0,3
('GetProcAddress';),2,0,2
('RegOpenKeyExA';),3,0,3
('LocalAlloc';),3,0,3
('HeapAlloc';),3,0,3
('HeapFree';),3,0,3
('IsBadReadPtr';),3,0,3
('IsBadWritePtr';),3,0,3
('LocalFree';),3,0,3
('RegQueryValueExW';),3,0,3
('RegCloseKey';),3,0,3
('GetCurrentThread';),3,0,3
('GlobalAlloc';),3,0,3
('GlobalLock';),3,0,3
('GetCurrentThreadId';),3,0,3
('RegQueryValueW';),3,0,3
('GlobalUnlock';),3,0,3
('RegEnumKeyW';),3,0,3
('IsBadStringPtrW';),3,0,3
('GetCurrentProcessId';),3,0,3
('GlobalReAlloc';),3,0,3
('GlobalSize';),3,0,3
('GlobalFree';),3,0,3
('RegEnumValueW';),3,0,3
('GetEnvironmentVariableW';),3,0,3
('RegCreateKeyExW';),3,0,3
('LoadLibraryExW';),2,0,2
('RegSetValueExW';),3,0,3
('CreateProcessW';),3,0,3
('SetThreadPriority';),3,0,3
('OpenProcess';),3,0,3
('GetModuleFileNameW';),1,0,1
('ReadFile';),0,0,0
('LoadLibraryW';),1,0,1
('GetFileAttributesW';),0,0,0
('GetFullPathNameW';),0,0,0
('GetLongPathNameW';),0,0,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),0,0,0
('HeapAlloc'; 'RegSetValueExW'),3,0,3
('RegEnumKeyW'; 'GlobalLock'),3,0,3
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),3,0,3
('HeapFree'; 'SetThreadPriority'),3,0,3
('HeapFree'; 'GetFileAttributesW'),0,0,0
('GetEnvironmentVariableW'; 'GetProcAddress'),2,0,2
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),0,0,0
('IsBadStringPtrW'; 'CreateProcessW'),3,0,3
('SetThreadPriority'; 'LocalFree'),0,0,0
('RegQueryValueW'; 'RegOpenKeyExW'),0,0,0
('LocalFree'; 'GetEnvironmentVariableW'),3,0,3
('GetFileAttributesW'; 'RegQueryValueExW'),0,0,0
('GlobalReAlloc'; 'CreateProcessW'),3,0,3
('GlobalUnlock'; 'LocalFree'),0,0,0
('RegOpenKeyExW'; 'LoadLibraryA'),3,0,3
('LocalFree'; 'CreateProcessW'),3,0,3
('RegEnumKeyW'; 'GlobalFree'),3,0,3
('GlobalAlloc'; 'RegQueryValueExW'),0,0,0
('HeapAlloc'; 'GetFullPathNameW'),0,0,0
('LocalAlloc'; 'GetProcAddress'),2,0,2
('HeapFree'; 'LoadLibraryA'),3,0,3
('IsBadWritePtr'; 'LocalFree'),0,0,0
('LocalFree'; 'RegEnumValueW'),3,0,3
('IsBadReadPtr'; 'LoadLibraryExW'),2,0,2
('GetLongPathNameW'; 'GetCurrentProcessId'),0,0,0
('HeapAlloc'; 'RegOpenKeyExA'),3,0,3
